customer_id,archetype,price_tier,time_preference,day_preference,basket_size_bias,preferred_sections,preferred_categories,expected_visits,actual_visits
1129,regular,mid,flexible,any,medium,Japanese,"Dessert,Main",25,16
405,regular,mid,lunch,any,large,Healthy_Vegan,"Alcohol,Appetizer",26,12
9774,one_timer,mid,morning,weekday,medium,Cafe,"Alcohol,Appetizer",1,1
4661,infrequent,mid,lunch,weekday,large,American,"Dessert,Side",4,4
5147,infrequent,mid,morning,weekday,small,Cafe,"Appetizer,Food",3,3
5096,infrequent,premium,dinner,weekday,medium,"Japanese,Italian","Dessert,Alcohol",2,2
3908,occasional,budget,morning,any,medium,Cafe,"Dessert,Beverage",6,6
3355,occasional,budget,dinner,weekday,large,American,"Bakery,Appetizer",7,7
8426,one_timer,mid,dinner,weekend,large,"American,Steakhouse","Food,Main",1,1
7553,infrequent,mid,dinner,weekday,small,Italian,"Bakery,Food,Main",2,2
8869,one_timer,budget,flexible,weekend,large,"American,Cafe","Beverage,Bakery,Dessert",1,1
2302,occasional,budget,dinner,weekday,medium,"American,Steakhouse","Appetizer,Food",6,6
8144,one_timer,premium,dinner,any,small,"Japanese,Mexican","Appetizer,Side",1,1
2653,occasional,budget,dinner,weekday,small,American,"Alcohol,Main",11,11
1858,occasional,budget,lunch,weekday,small,"Healthy_Vegan,American","Alcohol,Side,Bakery",8,8
1974,occasional,premium,morning,weekday,medium,Cafe,"Side,Appetizer,Alcohol",8,8
2163,occasional,budget,dinner,any,large,"American,Japanese","Bakery,Main",11,11
9459,one_timer,mid,flexible,weekday,medium,Steakhouse,"Bakery,Main,Side",1,1
6855,infrequent,premium,morning,any,large,Cafe,"Alcohol,Appetizer",4,4
6609,infrequent,mid,dinner,weekend,large,Italian,"Bakery,Appetizer,Alcohol",4,4
4811,infrequent,mid,dinner,weekend,small,"Japanese,American","Beverage,Dessert",3,3
4650,infrequent,premium,morning,weekday,large,Cafe,"Bakery,Beverage,Alcohol",2,2
2093,occasional,mid,lunch,weekend,small,American,"Dessert,Food",8,8
2818,occasional,budget,dinner,weekday,small,Japanese,"Alcohol,Bakery",11,9
7907,infrequent,budget,dinner,any,medium,"Mexican,Japanese","Appetizer,Dessert",3,3
7658,infrequent,premium,dinner,weekday,medium,"Japanese,Mexican","Food,Dessert",4,4
3657,occasional,mid,flexible,weekend,medium,"Italian,American","Dessert,Alcohol",11,11
5577,infrequent,mid,dinner,any,large,Mexican,"Beverage,Food",2,2
1240,regular,mid,lunch,any,small,American,"Bakery,Appetizer",17,11
7494,infrequent,mid,morning,any,medium,Cafe,"Food,Appetizer",2,2
3643,occasional,mid,dinner,any,large,Steakhouse,"Side,Bakery,Dessert",5,5
1820,occasional,mid,dinner,any,large,"Steakhouse,Mexican","Beverage,Appetizer",6,6
9854,one_timer,mid,dinner,weekday,small,Steakhouse,"Bakery,Side",1,1
7840,infrequent,premium,flexible,weekend,medium,Healthy_Vegan,"Dessert,Appetizer,Bakery",4,3
708,regular,budget,dinner,weekday,medium,Japanese,"Food,Side",24,24
6546,infrequent,mid,dinner,any,medium,Steakhouse,"Beverage,Bakery",2,2
5678,infrequent,budget,morning,weekday,small,Cafe,"Dessert,Beverage",4,4
8817,one_timer,budget,dinner,weekday,medium,American,"Main,Bakery",1,1
5725,infrequent,budget,lunch,weekday,medium,American,"Dessert,Beverage,Appetizer",3,3
2550,occasional,budget,lunch,any,medium,"Healthy_Vegan,American","Food,Dessert",11,11
2495,occasional,budget,lunch,weekday,small,Healthy_Vegan,"Main,Appetizer",8,8
6780,infrequent,premium,dinner,any,medium,American,"Alcohol,Bakery",2,2
2488,occasional,premium,dinner,weekend,large,Steakhouse,"Side,Food,Dessert",12,12
5460,infrequent,mid,dinner,weekday,large,Japanese,"Beverage,Appetizer",2,2
9496,one_timer,premium,dinner,weekday,medium,Japanese,"Bakery,Beverage",1,1
8798,one_timer,premium,dinner,any,medium,Italian,"Food,Bakery",1,1
7632,infrequent,mid,flexible,any,small,Mexican,"Alcohol,Main",3,3
6783,infrequent,budget,lunch,weekday,medium,American,"Main,Side",2,2
1898,occasional,budget,dinner,any,medium,"Mexican,Italian","Appetizer,Food",5,5
9009,one_timer,budget,dinner,weekend,medium,Italian,"Dessert,Bakery,Alcohol",1,1
5174,infrequent,budget,flexible,weekend,medium,American,"Appetizer,Beverage,Alcohol",3,3
2485,occasional,budget,dinner,weekend,small,Mexican,"Food,Main,Beverage",5,5
4739,infrequent,mid,morning,weekend,medium,Cafe,"Dessert,Alcohol",2,2
8083,one_timer,budget,morning,weekday,small,Cafe,"Dessert,Main",1,1
9869,one_timer,mid,dinner,weekday,medium,Japanese,"Appetizer,Beverage",1,1
520,regular,budget,lunch,any,large,Healthy_Vegan,"Beverage,Side",18,14
8450,one_timer,budget,dinner,weekday,medium,"American,Japanese","Main,Dessert",1,1
3785,occasional,mid,flexible,weekend,small,"Mexican,American","Appetizer,Dessert",11,11
5635,infrequent,budget,dinner,any,medium,Steakhouse,"Beverage,Dessert",3,3
8087,one_timer,budget,dinner,weekday,small,"Steakhouse,Italian","Beverage,Food",1,1
6348,infrequent,mid,dinner,weekend,small,Mexican,"Beverage,Food",3,3
7140,infrequent,premium,lunch,any,medium,American,"Dessert,Beverage",3,3
6142,infrequent,premium,lunch,weekday,medium,Healthy_Vegan,"Alcohol,Dessert,Bakery",2,2
324,regular,premium,lunch,weekend,small,"Healthy_Vegan,American","Alcohol,Appetizer",18,17
7906,infrequent,mid,dinner,weekday,large,American,"Dessert,Appetizer",4,4
4713,infrequent,budget,morning,weekend,medium,Cafe,"Side,Main",2,2
6185,infrequent,budget,flexible,any,small,Healthy_Vegan,"Side,Food",2,2
8357,one_timer,premium,lunch,any,large,American,"Alcohol,Side,Dessert",1,1
1985,occasional,mid,dinner,weekday,small,"Italian,Mexican","Main,Side",9,9
5694,infrequent,mid,dinner,any,medium,Italian,"Food,Main",4,4
3693,occasional,budget,dinner,any,small,Steakhouse,"Main,Food,Side",7,6
8071,one_timer,mid,dinner,weekday,small,"Mexican,Steakhouse","Appetizer,Food",1,1
5579,infrequent,mid,lunch,weekday,small,"Healthy_Vegan,American","Dessert,Appetizer",3,3
6488,infrequent,budget,dinner,weekday,medium,"Steakhouse,Italian","Alcohol,Dessert",3,3
149,regular,budget,lunch,any,medium,Healthy_Vegan,"Food,Main",19,14
2364,occasional,budget,morning,weekday,large,Cafe,"Beverage,Alcohol",11,8
212,regular,mid,morning,any,large,Cafe,"Food,Dessert,Main",16,10
9429,one_timer,mid,dinner,any,medium,"American,Steakhouse","Dessert,Side",1,1
2730,occasional,mid,dinner,weekday,medium,"Japanese,American","Dessert,Appetizer",9,9
813,regular,mid,lunch,weekend,small,"Healthy_Vegan,American","Main,Alcohol",25,22
1707,occasional,budget,dinner,any,small,Steakhouse,"Appetizer,Side",7,6
5954,infrequent,mid,morning,weekday,small,Cafe,"Bakery,Alcohol",2,2
9034,one_timer,mid,morning,weekend,small,Cafe,"Bakery,Beverage",1,1
3155,occasional,premium,dinner,weekend,medium,American,"Alcohol,Dessert",7,7
3861,occasional,mid,morning,weekday,large,Cafe,"Alcohol,Main",11,10
7602,infrequent,premium,dinner,any,medium,Mexican,"Beverage,Dessert,Side",2,2
2092,occasional,budget,lunch,any,medium,American,"Main,Beverage",11,11
4895,infrequent,mid,dinner,any,medium,American,"Food,Appetizer,Side",4,4
3386,occasional,budget,morning,any,small,Cafe,"Bakery,Dessert,Appetizer",5,5
6613,infrequent,premium,flexible,weekend,large,"Healthy_Vegan,American","Dessert,Beverage",3,2
8283,one_timer,mid,lunch,any,medium,Healthy_Vegan,"Main,Dessert",1,1
3285,occasional,budget,flexible,any,medium,"Healthy_Vegan,Cafe","Side,Bakery,Beverage",9,9
5021,infrequent,premium,lunch,weekday,medium,American,"Side,Bakery,Alcohol",3,3
8606,one_timer,premium,flexible,weekday,small,Steakhouse,"Alcohol,Food",1,1
2815,occasional,mid,dinner,any,medium,"Mexican,American","Beverage,Bakery",10,10
1964,occasional,premium,morning,weekday,medium,Cafe,"Appetizer,Main",10,9
9670,one_timer,mid,flexible,any,medium,American,"Bakery,Beverage,Dessert",1,1
163,regular,mid,lunch,weekday,medium,"Healthy_Vegan,American","Bakery,Dessert,Food",24,24
1012,regular,budget,dinner,weekend,small,Steakhouse,"Appetizer,Bakery,Alcohol",25,23
4072,occasional,premium,morning,weekday,medium,Cafe,"Bakery,Appetizer",11,8
392,regular,budget,dinner,any,large,Steakhouse,"Food,Side",24,21
8419,one_timer,budget,dinner,weekend,large,Steakhouse,"Appetizer,Beverage,Main",1,1
665,regular,premium,dinner,weekend,medium,American,"Beverage,Dessert,Main",15,14
9908,one_timer,mid,flexible,weekday,medium,"Healthy_Vegan,Mexican","Bakery,Beverage",1,1
6312,infrequent,budget,dinner,weekday,medium,"American,Italian","Bakery,Dessert,Alcohol",2,2
8510,one_timer,mid,morning,any,small,Cafe,"Alcohol,Bakery",1,1
2509,occasional,mid,dinner,weekday,large,"Mexican,Steakhouse","Beverage,Food",8,8
2833,occasional,premium,dinner,weekday,small,"Mexican,Italian","Dessert,Main",10,10
9675,one_timer,premium,dinner,weekend,medium,Steakhouse,"Bakery,Food",1,1
2736,occasional,budget,morning,weekday,large,Cafe,"Dessert,Alcohol,Appetizer",11,11
1330,regular,budget,dinner,weekday,small,"Japanese,Mexican","Food,Dessert,Alcohol",28,28
3474,occasional,mid,morning,weekend,medium,Cafe,"Bakery,Dessert",8,8
9237,one_timer,budget,lunch,weekday,medium,Healthy_Vegan,"Side,Beverage,Alcohol",1,1
6163,infrequent,mid,lunch,weekend,large,"Healthy_Vegan,American","Beverage,Main,Food",4,4
2766,occasional,premium,dinner,weekday,small,"Steakhouse,Italian","Main,Bakery",7,7
4865,infrequent,mid,lunch,weekend,medium,"Healthy_Vegan,American","Side,Alcohol",4,4
6635,infrequent,premium,dinner,weekend,large,Japanese,"Dessert,Side,Food",4,4
4342,occasional,mid,dinner,weekday,small,"American,Steakhouse","Bakery,Beverage,Food",6,6
8695,one_timer,mid,dinner,weekend,medium,"Italian,Steakhouse","Food,Main",1,1
726,regular,mid,dinner,weekday,small,Japanese,"Dessert,Alcohol",20,20
5964,infrequent,mid,dinner,weekend,medium,Japanese,"Appetizer,Main,Bakery",2,2
7474,infrequent,mid,dinner,any,medium,American,"Food,Bakery,Appetizer",3,3
2535,occasional,mid,flexible,any,large,Italian,"Dessert,Side",9,8
2067,occasional,mid,morning,any,large,Cafe,"Main,Side",8,8
9676,one_timer,budget,morning,weekend,medium,Cafe,"Main,Alcohol",1,1
8556,one_timer,mid,dinner,any,large,"American,Japanese","Beverage,Side,Food",1,1
2994,occasional,mid,dinner,weekend,medium,Japanese,"Alcohol,Food",9,9
1871,occasional,mid,dinner,any,medium,Japanese,"Alcohol,Bakery",9,8
8619,one_timer,mid,morning,weekday,medium,Cafe,"Side,Main",1,1
2404,occasional,mid,lunch,weekday,large,Healthy_Vegan,"Alcohol,Side,Main",12,12
1604,occasional,budget,lunch,weekend,medium,American,"Dessert,Beverage,Main",6,6
3097,occasional,premium,dinner,weekend,small,Mexican,"Dessert,Alcohol",7,7
2470,occasional,premium,dinner,any,medium,Mexican,"Side,Bakery",10,10
7577,infrequent,mid,lunch,weekday,medium,American,"Dessert,Food,Beverage",2,2
5351,infrequent,premium,flexible,weekday,small,Cafe,"Side,Beverage,Main",2,2
8468,one_timer,premium,dinner,any,small,"Mexican,Italian","Main,Appetizer,Food",1,1
3854,occasional,premium,dinner,any,medium,American,"Alcohol,Bakery",7,7
9077,one_timer,budget,dinner,any,medium,"Mexican,American","Food,Alcohol,Main",1,1
7368,infrequent,budget,lunch,weekend,medium,"American,Healthy_Vegan","Food,Appetizer",2,2
6596,infrequent,mid,morning,any,large,Cafe,"Food,Dessert",3,3
2546,occasional,mid,flexible,weekend,medium,Japanese,"Side,Beverage",6,6
7744,infrequent,premium,dinner,weekend,large,Italian,"Alcohol,Dessert",3,3
3664,occasional,premium,dinner,any,medium,American,"Dessert,Main,Appetizer",6,6
2884,occasional,mid,morning,weekday,small,Cafe,"Side,Main",9,7
2335,occasional,mid,dinner,any,large,Mexican,"Beverage,Main,Food",9,9
1408,regular,premium,dinner,weekday,small,Mexican,"Food,Bakery",23,22
1681,occasional,mid,dinner,any,medium,Mexican,"Main,Food",8,8
5439,infrequent,budget,morning,weekday,medium,Cafe,"Side,Beverage",3,3
3996,occasional,mid,dinner,any,large,"Steakhouse,Japanese","Food,Appetizer,Bakery",8,8
2634,occasional,premium,dinner,any,medium,American,"Beverage,Bakery",5,5
5367,infrequent,mid,dinner,any,medium,"Mexican,American","Food,Side,Alcohol",3,3
4733,infrequent,mid,lunch,any,large,Healthy_Vegan,"Dessert,Side",4,4
4638,infrequent,budget,morning,weekday,medium,Cafe,"Dessert,Appetizer,Bakery",4,4
4868,infrequent,mid,dinner,weekend,small,"American,Steakhouse","Food,Main",4,4
5812,infrequent,mid,dinner,weekend,medium,American,"Side,Food",2,2
6440,infrequent,premium,lunch,any,large,Healthy_Vegan,"Food,Appetizer",3,3
9234,one_timer,mid,dinner,any,small,Steakhouse,"Food,Side",1,1
7544,infrequent,budget,dinner,weekday,large,Mexican,"Dessert,Side",4,4
2469,occasional,mid,flexible,any,medium,Steakhouse,"Alcohol,Bakery",9,9
1303,regular,mid,morning,any,medium,Cafe,"Main,Food",22,11
7464,infrequent,mid,dinner,any,small,American,"Alcohol,Main,Side",2,2
2995,occasional,budget,dinner,weekday,medium,Mexican,"Side,Beverage",7,7
7870,infrequent,mid,dinner,any,large,Steakhouse,"Dessert,Beverage,Side",3,3
7795,infrequent,mid,lunch,any,medium,American,"Side,Dessert,Bakery",3,3
9363,one_timer,mid,lunch,any,small,"Healthy_Vegan,American","Side,Appetizer,Beverage",1,1
7512,infrequent,budget,dinner,weekday,large,Italian,"Beverage,Bakery,Food",3,3
3171,occasional,mid,lunch,weekend,small,"Healthy_Vegan,American","Beverage,Bakery",10,10
5526,infrequent,budget,dinner,weekday,large,Italian,"Beverage,Alcohol,Appetizer",3,3
2681,occasional,mid,dinner,weekend,medium,"Mexican,Steakhouse","Food,Bakery",6,6
80,regular,budget,morning,weekday,small,Cafe,"Appetizer,Side",23,18
3863,occasional,mid,dinner,weekend,medium,Mexican,"Side,Beverage",5,5
2531,occasional,budget,dinner,weekday,small,Italian,"Appetizer,Beverage",11,11
3006,occasional,budget,morning,weekday,medium,Cafe,"Food,Main",5,5
6224,infrequent,mid,dinner,any,medium,Mexican,"Bakery,Side,Appetizer",2,2
595,regular,mid,lunch,weekend,medium,"Healthy_Vegan,American","Main,Food",24,18
8734,one_timer,budget,dinner,weekday,large,Italian,"Dessert,Appetizer",1,1
8492,one_timer,mid,flexible,weekend,medium,Healthy_Vegan,"Side,Food",1,1
3453,occasional,budget,morning,any,medium,Cafe,"Beverage,Alcohol,Main",5,5
3038,occasional,budget,lunch,weekday,small,"American,Healthy_Vegan","Alcohol,Bakery,Main",8,8
2288,occasional,mid,lunch,any,small,"Healthy_Vegan,American","Bakery,Side",6,6
133,regular,budget,lunch,weekday,small,Healthy_Vegan,"Bakery,Dessert",18,14
7485,infrequent,budget,dinner,weekend,medium,Mexican,"Dessert,Bakery",3,3
7719,infrequent,mid,dinner,any,large,"American,Mexican","Beverage,Food,Dessert",2,2
742,regular,budget,dinner,any,medium,"Steakhouse,Japanese","Food,Appetizer",28,26
8924,one_timer,budget,morning,any,large,Cafe,"Dessert,Beverage,Alcohol",1,1
4727,infrequent,mid,dinner,weekday,medium,"Mexican,Japanese","Appetizer,Beverage,Food",3,3
773,regular,mid,morning,any,medium,Cafe,"Side,Appetizer,Dessert",26,13
4045,occasional,budget,morning,weekend,medium,Cafe,"Dessert,Side",11,11
6175,infrequent,mid,flexible,weekday,medium,Healthy_Vegan,"Appetizer,Beverage",2,2
7513,infrequent,premium,dinner,any,medium,"Japanese,Italian","Bakery,Alcohol",3,3
5815,infrequent,budget,flexible,weekday,medium,Healthy_Vegan,"Alcohol,Appetizer",3,3
143,regular,mid,lunch,any,medium,American,"Dessert,Bakery",27,19
8927,one_timer,premium,lunch,weekend,medium,American,"Dessert,Appetizer,Side",1,1
4267,occasional,mid,flexible,weekday,small,Mexican,"Main,Bakery,Dessert",7,7
1726,occasional,premium,dinner,any,medium,American,"Appetizer,Bakery",5,5
4193,occasional,premium,dinner,weekend,large,"American,Steakhouse","Side,Bakery",5,5
5667,infrequent,mid,dinner,weekend,medium,"Steakhouse,Italian","Food,Beverage",3,3
3025,occasional,premium,flexible,any,medium,Italian,"Bakery,Dessert,Alcohol",8,6
1694,occasional,mid,flexible,any,medium,American,"Food,Bakery",5,5
3544,occasional,mid,dinner,any,medium,Mexican,"Bakery,Side",9,9
1241,regular,mid,dinner,any,medium,"Steakhouse,American","Side,Main",17,17
7797,infrequent,premium,dinner,any,small,"Steakhouse,Japanese","Beverage,Side",2,2
4343,occasional,budget,morning,weekday,medium,Cafe,"Appetizer,Main,Bakery",6,6
5262,infrequent,premium,lunch,weekday,small,Healthy_Vegan,"Alcohol,Main",2,2
6519,infrequent,budget,dinner,weekday,medium,Mexican,"Main,Appetizer",3,3
8875,one_timer,mid,lunch,weekend,medium,American,"Alcohol,Appetizer",1,1
5266,infrequent,mid,flexible,any,large,Healthy_Vegan,"Side,Appetizer",3,3
7715,infrequent,mid,morning,any,large,Cafe,"Dessert,Appetizer",3,3
2422,occasional,mid,lunch,weekday,small,American,"Food,Alcohol",11,11
5958,infrequent,budget,dinner,any,medium,Steakhouse,"Food,Appetizer",3,3
1748,occasional,mid,flexible,any,medium,Steakhouse,"Alcohol,Bakery,Side",10,10
1367,regular,premium,lunch,any,medium,American,"Food,Dessert",22,18
7451,infrequent,mid,dinner,any,small,Japanese,"Main,Dessert,Food",2,2
2048,occasional,premium,dinner,any,large,Steakhouse,"Food,Main",7,7
1740,occasional,mid,flexible,any,medium,Japanese,"Bakery,Alcohol",12,11
2939,occasional,premium,dinner,weekday,small,"Mexican,Steakhouse","Dessert,Appetizer,Food",7,7
9651,one_timer,budget,lunch,any,small,American,"Food,Beverage",1,1
9833,one_timer,budget,flexible,any,small,Healthy_Vegan,"Bakery,Appetizer",1,1
5316,infrequent,premium,lunch,weekday,small,American,"Alcohol,Food",4,4
2632,occasional,premium,morning,any,medium,Cafe,"Dessert,Food",5,5
8435,one_timer,mid,dinner,any,large,Steakhouse,"Side,Beverage",1,1
4358,occasional,mid,dinner,any,medium,American,"Alcohol,Food,Bakery",11,8
6714,infrequent,premium,dinner,weekday,medium,Italian,"Main,Bakery,Dessert",3,3
9473,one_timer,premium,lunch,any,medium,American,"Alcohol,Bakery",1,1
3773,occasional,premium,morning,any,small,Cafe,"Dessert,Beverage",6,6
9663,one_timer,mid,dinner,any,medium,Steakhouse,"Side,Appetizer",1,1
325,regular,budget,lunch,weekday,small,"Healthy_Vegan,American","Dessert,Side",22,20
4999,infrequent,premium,dinner,weekend,small,"Steakhouse,Japanese","Food,Side,Beverage",4,4
7239,infrequent,mid,lunch,weekend,medium,Healthy_Vegan,"Food,Main",2,2
1579,occasional,budget,lunch,any,medium,"American,Healthy_Vegan","Main,Bakery",7,7
6473,infrequent,premium,dinner,weekday,medium,Mexican,"Dessert,Beverage,Food",4,4
7723,infrequent,mid,dinner,any,large,"Mexican,Japanese","Dessert,Appetizer,Side",4,4
5817,infrequent,budget,lunch,any,medium,American,"Beverage,Alcohol,Side",3,3
4525,infrequent,budget,morning,any,medium,Cafe,"Bakery,Food",4,4
5877,infrequent,premium,dinner,any,medium,"Mexican,Japanese","Food,Beverage",3,3
9000,one_timer,budget,flexible,any,large,Mexican,"Bakery,Main",1,1
8573,one_timer,premium,lunch,any,medium,"American,Healthy_Vegan","Beverage,Appetizer",1,1
3147,occasional,premium,dinner,any,medium,"Italian,Mexican","Appetizer,Side",7,7
5888,infrequent,mid,lunch,any,medium,Healthy_Vegan,"Side,Appetizer",4,4
3368,occasional,mid,lunch,any,medium,Healthy_Vegan,"Beverage,Alcohol",8,3
888,regular,budget,morning,weekday,small,Cafe,"Dessert,Food,Main",22,13
9183,one_timer,mid,lunch,weekday,large,"American,Healthy_Vegan","Side,Bakery",1,1
1295,regular,budget,lunch,weekday,medium,"Healthy_Vegan,American","Side,Food",25,22
6597,infrequent,premium,dinner,any,medium,American,"Main,Dessert",3,3
3595,occasional,mid,dinner,weekday,small,"American,Japanese","Main,Alcohol",7,7
2816,occasional,premium,lunch,weekday,medium,American,"Bakery,Beverage",12,12
1955,occasional,mid,dinner,any,large,"Japanese,Steakhouse","Bakery,Side",9,9
5389,infrequent,premium,morning,any,medium,Cafe,"Main,Side",3,3
7921,infrequent,premium,lunch,weekday,medium,Healthy_Vegan,"Bakery,Beverage,Alcohol",4,4
363,regular,mid,morning,weekday,large,Cafe,"Alcohol,Bakery",17,14
9048,one_timer,mid,lunch,any,medium,American,"Dessert,Food,Alcohol",1,1
2669,occasional,budget,morning,any,small,Cafe,"Bakery,Food",9,9
973,regular,budget,dinner,any,medium,Japanese,"Main,Beverage",19,19
6111,infrequent,mid,dinner,weekday,large,American,"Bakery,Appetizer",3,3
6871,infrequent,budget,dinner,weekend,medium,Japanese,"Appetizer,Bakery",4,4
